MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST
HONDA,RIDGELINE 4DR PICKUP AWD,05,525,195,179,310,2043,112,278,40,83,120,96,120,170,170,58/42
HYUNDAI,ACCENT 4DR HATCHBACK L/GL/GLS (auto),11,412,170,145,257,1168,104,130,37,79,105,82,73,148,148,62/38
HYUNDAI,ACCENT 4DR HATCHBACK L/GL/GLS (manual),11,412,170,145,257,1138,104,130,37,79,105,82,73,148,148,62/38
HYUNDAI,ACCENT 4DR SEDAN L/GL (manual),11,437,172,145,257,1125,103,50,36,79,106,82,97,147,149,62/38
HYUNDAI,ACCENT 4DR SEDAN L/GL/GLS (auto),11,437,172,145,257,1155,103,50,36,79,106,82,97,147,149,62/38
HYUNDAI,ELANTRA 4 DR SEDAN AUTO L/GL/GLS/LIMITED,11,453,178,144,270,1265,104,48,33,80,114,87,97,154,158,62/38
HYUNDAI,ELANTRA 4 DR SEDAN MANUAL L/GL/GLS,11,453,178,144,270,1207,104,48,33,80,114,87,97,154,158,62/38
HYUNDAI,ELANTRA TOURING 5DR HATCH FWD GL/GLS,09,448,177,152,270,1397,107,160,35,80,101,89,90,153,154,60/40
HYUNDAI,EQUUS 4 DR SEDAN SIGNATURE/ULTIMATE,11,516,189,149,305,2066,139,65,38,83,116,89,123,162,163,52/48
HYUNDAI,GENESIS 2DR COUPE RWD 2.0T/2.0T PREMIUM/2.0T,09,463,186,138,282,1498,124,50,31,77,116,84,96,163,162,55/45
HYUNDAI,GENESIS 2DR COUPE RWD 3.8/3.8 GT,09,463,186,138,282,1547,124,50,31,77,116,84,96,163,162,55/45
HYUNDAI,GENESIS 4DR SEDAN RWD 3.8/3.8 PREMIUM/3.8 TEC,09,498,189,148,294,1768,126,57,38,83,119,86,116,161,162,52/48
HYUNDAI,GENESIS 4DR SEDAN RWD 4.6,09,498,189,148,294,1884,126,57,38,83,119,86,116,161,162,52/48
HYUNDAI,SANTA FE 4DR SUV AWD 2.4 GL PREMIUM,07,468,189,180,270,1803,118,171,44,83,99,95,104,162,162,57/43
HYUNDAI,SANTA FE 4DR SUV AWD 3.5 GL/3.5 GL SPORT/3.5,07,468,189,180,270,1868,118,171,44,83,99,95,104,162,162,57/43
HYUNDAI,SANTA FE 4DR SUV FWD 2.4 GL/GL PREMIUM,07,468,189,180,270,1672,118,171,44,83,99,95,104,162,162,57/43
HYUNDAI,SANTA FE 4DR SUV FWD 3.5 GL/3.5 GL SPORT,07,468,189,180,270,1769,118,171,44,83,99,95,104,162,162,57/43
HYUNDAI,SONATA 4DR SEDAN 2.0T/2.0T LIMITED,10,482,184,147,280,1517,126,60,32,84,113,94,108,159,159,60/40
HYUNDAI,SONATA 4DR SEDAN GL/GLS/LIMITED,10,482,183,147,280,1454,126,60,32,84,113,94,108,160,160,61/39
HYUNDAI,SONATA 4DR SEDAN HYBRID STANDARD/LIMITED,10,482,184,147,280,1580,126,60,32,84,113,94,108,160,160,60/40
HYUNDAI,TUCSON 4DR SUV AWD GL,10,440,182,166,264,1529,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,TUCSON 4DR SUV AWD GLS/LIMITED,10,440,182,166,264,1529,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,TUCSON 4DR SUV FWD GLS,10,440,182,166,264,1505,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,TUCSON 4DR SUV FWD L/GL,10,440,182,166,264,1440,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,VELOSTER 3DR HATCHBACK /TECH PACKAGE (auto),11,422,179,140,265,1236,106,113,31,80,114,83,74,156,156,60/40
HYUNDAI,VELOSTER 3DR HATCHBACK /TECH PACKAGE (manual),11,422,179,140,265,1208,106,113,31,80,114,83,74,156,156,60/40
HYUNDAI,VERACRUZ 4DR CUV AWD GL PREMIUM/GLS/LIMITED,08,484,197,181,281,2010,120,172,44,88,119,95,108,165,165,56/44
HYUNDAI,VERACRUZ 4DR CUV FWD GL/GLS,08,484,197,181,281,1935,120,172,44,88,119,95,108,165,165,56/44
INFINITI,EX35 4DR CUV AWD LUXURY/JOURNEY,08,463,180,159,280,1776,128,137,39,85,105,88,96,153,153,53/47
INFINITI,FX35 4DR SUV AWD,09,486,193,168,289,1954,137,153,38,89,112,93,105,164,164,52/48
INFINITI,FX50 4DR SUV AWD,09,486,193,168,289,2080,137,153,38,89,112,93,105,164,164,54/46
INFINITI,G25 4DR SEDAN RWD,07,475,177,145,285,1605,122,52,36,79,106,82,110,152,152,53/47
INFINITI,G25/G37 4DR SEDAN G25x AWD/G37x AWD,07,475,177,145,285,1732,122,52,36,79,106,82,110,152,153,55/45
INFINITI,G37 2DR CABRIO,08,466,182,139,285,1864,140,69,32,80,108,85,96,154,160,52/48
INFINITI,G37 2DR COUPE,08,465,182,141,285,1652,140,69,32,80,108,85,96,154,156,54/46
INFINITI,G37 2DR COUPE G37x AWD,08,465,182,139,285,1745,140,69,32,80,108,85,96,154,156,56/44
INFINITI,G37 2DR COUPE ISP COUPE,11,470,182,139,285,1652,143,69,32,81,108,88,96,154,156,54/46
INFINITI,G37 4DR SEDAN RWD M6 SPORT,07,475,177,145,285,1681,122,52,36,79,106,82,110,152,153,53/47
INFINITI,M35H 4DR SEDAN M HYBRID,11,495,185,150,290,1873,140,55,37,82,116,90,115,158,157,51/49
INFINITI,M37 4DR SEDAN,11,495,185,150,290,1750,140,55,37,82,116,90,115,158,157,54/46
INFINITI,M37/M56 4DR SEDAN M37x AWD/M37 SPORT/M56,11,495,185,150,290,1827,140,55,37,82,116,90,115,158,157,54/46
INFINITI,M56 4DR SEDAN M56x AWD/M56 SPORT,11,495,185,150,290,1881,140,55,37,82,116,90,115,158,157,54/46
INFINITI,QX56 4 DR SUV AWD,11,529,203,193,308,2654,140,217,43,92,133,94,126,172,174,51/49
JAGUAR,XF 4DR SEDAN RWD,08,496,182,146,291,1822,129,55,34,84,113,91,115,155,159,53/47
JAGUAR,XF 4DR SEDAN RWD PREMIUM,08,496,182,146,291,1780,129,55,34,84,113,91,115,155,159,53/47
JAGUAR,XFR SUPERCHARGED 4DR SEDAN RWD,08,496,182,146,291,1953,129,55,34,84,113,91,115,155,159,53/47
JAGUAR,XJ 4DR SEDAN RWD,10,512,189,145,303,1835,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJ 4DR SEDAN SUPERCHARGED/SUPERSPORT,10,512,189,145,303,1941,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJ-L 4DR SEDAN RWD,10,525,189,145,316,1874,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJ-L 4DR SEDAN SUPERCHARGED,10,525,189,145,316,1961,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XK CABRIO,06,478,189,132,275,1696,150,99,N/A,80,N/A,96,109,155,161,53/47
JAGUAR,XK COUPE,06,478,189,133,275,1660,150,44,28,79,106,96,109,156,162,53/47
JAGUAR,XKR CABRIO,06,478,189,133,275,1800,150,99,N/A,80,N/A,96,109,155,161,53/47
JAGUAR,XKR COUPE/XKR-S COUPE,06,478,189,132,275,1753,150,44,28,79,106,96,109,156,162,53/47
JEEP,COMPASS 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,181,163,264,1473,105,151,40,83,102,89,90,152,150,56/44
JEEP,COMPASS 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,181,163,264,1398,105,151,40,83,102,89,90,152,150,56/44
JEEP,GRAND CHEROKEE 4 DR SUV LAREDO E/ LAREDO X 4X,11,482,194,176,292,2114,133,169,40,91,127,88,102,162,163,51/49
JEEP,GRAND CHEROKEE 4 DR SUV LIMITED 4X4/OVERLAND,11,482,194,176,292,2200,133,169,40,91,127,88,102,162,163,53/47
JEEP,GRAND CHEROKEE SRT-8,12,486,196,176,292,2336,134,169,40,94,126,90,106,162,163,53/47
JEEP,LIBERTY 4DR SUV 4WD SPORT/NORTH EDITION/LIMIT,08,449,184,181,269,1872,132,175,42,83,121,75,106,155,153,52/48
JEEP,PATRIOT 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,176,164,264,1474,106,172,38,86,113,88,89,151,150,56/44
JEEP,PATRIOT 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,176,164,264,1410,106,172,38,86,113,88,89,151,150,56/44
JEEP,WRANGLER 2DR SUV 4WD RUBICON,08,388,187,184,242,1874,150,117,41,78,142,68,78,159,159,50/50
JEEP,WRANGLER 2DR SUV 4WD SAHARA,08,388,187,184,242,1839,150,117,41,78,142,68,78,159,159,50/50
JEEP,WRANGLER 2DR SUV 4WD SPORT/SPORT S,08,388,187,184,242,1759,150,117,41,78,142,68,78,159,159,50/50
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD RUBICON,07,440,188,180,295,2051,150,171,40,79,144,68,78,156,157,50/50
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SAHARA,07,440,188,180,295,1994,150,171,40,79,144,68,78,156,157,50/50
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SPORT,07,440,188,180,295,1940,150,171,40,79,144,68,78,156,157,50/50
KIA,FORTE 4DR SEDAN LX/EX,10,453,178,146,265,1228,116,54,36,77,112,90,98,156,156,62/38
KIA,FORTE 4DR SEDAN SX/SX LUXURY,10,453,178,146,265,1339,116,54,36,77,112,90,98,156,156,62/38
KIA,FORTE KOUP EX 2DR COUPE,10,448,177,140,265,1270,116,53,31,77,118,90,93,155,154,63/37
KIA,FORTE KOUP SX 2DR COUPE /SX LUXURY,10,448,177,140,265,1315,116,53,31,77,118,90,93,155,154,63/37
KIA,FORTE5 4 DR HATCHBACK LX/EX,11,434,178,146,265,1261,116,132,38,77,107,90,79,156,156,62/38
KIA,FORTE5 4 DR HATCHBACK SX/SX LUXURY,11,434,178,146,265,1348,116,132,38,77,107,90,79,154,155,62/38
KIA,OPTIMA 4DR SEDAN HYBRID/HYBRID PREMIUM,11,484,183,145,280,1583,133,51,33,84,113,97,108,158,158,60/40
KIA,OPTIMA 4DR SEDAN LX/EX/EX LUXURY,11,484,183,145,280,1454,133,51,33,84,113,97,108,158,158,60/40
KIA,OPTIMA 4DR SEDAN SX,11,484,183,145,280,1535,133,51,33,84,113,97,108,158,158,60/40
KIA,RIO 4DR SEDAN FWD LX/LX+/EX/EX LUXURY,12,436,172,146,257,1179,94,50,34,79,109,81,98,151,150,63/37
KIA,RIO 5DR HATCHBACK FWD LX/LX+/EX/EX LUXURY,12,405,172,146,257,1179,94,121,34,80,108,81,67,151,151,63/37
KIA,RONDO 4DR WAGON FWD EX-V6/EX-V6 LUXURY,07,455,182,165,270,1686,107,167,45,83,90,93,91,156,155,60/40
KIA,RONDO 4DR WAGON FWD LX/EX/EX PREMIUM,07,455,182,165,270,1515,107,167,45,83,90,93,91,156,155,60/40
KIA,SEDONA 5DR VAN FWD LX,06,513,199,176,302,2087,101,215,48,88,114,98,114,169,169,57/43
KIA,SEDONA 5DR VAN FWD LX-CONVENIENCE/EX,06,513,199,183,302,2087,101,215,48,88,114,98,114,169,169,57/43
KIA,SORENTO LX/EX 4DR SUV AWD,10,467,189,171,270,1837,126,177,38,87,121,93,104,161,162,56/44
KIA,SORENTO LX/EX 4DR SUV FWD,10,467,189,171,270,1635,126,177,38,87,121,93,104,161,162,56/44
KIA,SOUL 1.6L,09,411,179,161,255,1190,100,150,40,88,115,84,73,156,156,61/39
KIA,SOUL 2.0L 2U/4U/4U RETRO/4U BURNER/4U LUXURY,09,411,179,161,255,1260,100,150,40,88,115,84,73,156,156,61/39
KIA,SPORTAGE 4 DR SUV LX/LX AWD/EX/ EX AWD/EX LUX,11,444,186,165,264,1432,114,152,33,90,112,89,90,161,162,58/42
KIA,SPORTAGE 4 DR SUV SX,11,444,186,165,264,1572,114,152,33,90,112,89,90,161,162,58/42
LAMBORGHINI,AVENTADOR LP700-4,12,478,203,114,270,1575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMBORGHINI,GALLARDO 2DR COUPE AWD,04,430,190,117,256,1430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMBORGHINI,GALLARDO SPYDER 2DR CONV AWD,06,430,190,118,256,1570,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMBORGHINI,GALLARDO SUPERLEGGERA 2DR COUPE AWD,04,430,190,117,256,1430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAND ROVER,LR2 4DR SUV 4WD HSE/HSE LUX,07,450,191,174,266,1930,115,168,46,82,112,93,93,160,160,57/43
LAND ROVER,LR4 4DR SUV 4WD HSE/HSE LUX,10,485,192,199,289,2655,132,204,51,85,126,83,113,162,162,49/51
LAND ROVER,RANGE ROVER EVOQUE 5DR PURE/DYNAMIC/PREMIUM,12,436,197,164,266,1670,118,137,39,95,118,89,80,163,163,59/41
LAND ROVER,RANGE ROVER EVOQUE COUPE 3DR PURE/DYNAMIC/PRE,12,436,197,161,266,1672,118,111,30,92,118,89,80,163,163,59/41
LAND ROVER,RANGE ROVER HSE 4DR SUV 4WD,06,497,196,191,288,2584,138,176,50,90,116,89,120,162,160,48/52
LAND ROVER,RANGE ROVER SPORT 4DR SUV 4WD,06,479,193,182,275,2480,133,157,48,89,121,88,117,164,161,59/41
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED 4DR SUV 4WD,06,479,193,182,275,2572,133,157,48,89,121,88,117,164,161,59/41
LAND ROVER,RANGE ROVER SUPERCHARGED 4DR SUV 4WD,06,497,196,191,288,2672,138,176,50,90,116,89,120,162,160,48/52
LEXUS,CT200h 4 DR HATCHBACK/F-SPORT,11,432,177,144,260,1840,114,137,35,81,101,91,81,151,153,59/41
LEXUS,ES 350 4DR SEDAN FWD,07,486,182,145,278,1624,126,50,35,80,113,97,111,156,159,60/40
LEXUS,GS 350 4DR SEDAN AWD,05,483,182,143,284,1755,126,47,33,80,102,86,113,154,153,53/47
LEXUS,GS 450h 4DR SEDAN RWD,07,483,182,143,285,1875,126,47,33,80,102,86,113,154,153,53/47
LEXUS,GX460 4DR SUV PREMIUM / ULTRA PREM,10,481,188,189,279,2408,134,187,42,89,120,94,108,158,159,52/48
LEXUS,IS 250 4DR SEDAN AWD,06,458,180,144,273,1656,128,45,34,81,99,82,104,154,154,52/48
LEXUS,IS 250 4DR SEDAN RWD,06,458,180,143,273,1567,128,45,34,81,99,82,104,154,154,52/48
LEXUS,IS 350 4DR SEDAN AWD,06,458,180,144,273,1680,128,45,34,81,99,82,104,154,154,52/48
LEXUS,IS 350 4DR SEDAN RWD,06,458,180,143,273,1600,128,45,34,81,99,82,104,154,154,52/48
LEXUS,IS-C 250/350 2DR CONV RWD,06,464,180,142,273,1742,137,77,N/A,80,104,82,109,154,154,52/48
LEXUS,IS-F 4DR SEDAN RWD,08,466,182,142,273,1715,136,55,34,81,104,89,105,156,152,52/48
LEXUS,LFA 2DR COUPE RWD,10,451,190,122,261,1480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LEXUS,LS 460 4DR SEDAN AWD,08,503,188,148,297,2105,132,55,37,83,113,89,117,161,161,52/48
LEXUS,LS 460 4DR SEDAN RWD,08,503,188,148,297,1960,132,55,37,83,113,89,117,161,161,52/48
LEXUS,LS 460 L 4DR SEDAN AWD,07,515,188,148,309,2150,132,54,36,81,112,89,118,161,160,52/48
LEXUS,LS 600h L 4DR SEDAN AWD,07,515,188,149,309,2290,132,54,36,81,112,89,118,161,160,52/48
LEXUS,LX 570 4DR SUV,08,499,197,189,285,2660,135,207,46,86,125,97,119,163,165,52/48
LEXUS,RX350 4DR SUV AWD,09,477,189,172,274,1970,103,161,39,90,110,99,102,163,162,57/43
LEXUS,RX450h 4DR SUV AWD,09,477,189,172,274,2110,103,161,39,90,110,99,102,163,162,54/46
LINCOLN,MKS 4DR SEDAN AWD,08,518,193,156,287,1940,132,55,35,85,116,108,125,165,167,58/42
LINCOLN,MKS 4DR SEDAN FWD,08,518,193,156,287,1872,132,55,35,85,116,108,125,165,167,58/42
LINCOLN,MKT 4DR SUV 3.5,10,527,193,171,299,2203,133,184,37,88,122,105,123,167,167,54/46
LINCOLN,MKT 4DR SUV ECOBOOST,10,527,193,171,299,2272,133,184,37,88,122,105,123,167,167,54/46
LINCOLN,MKX 4DR CUV,10,476,193,172,282,2008,121,157,37,83,126,98,96,166,166,57/43
LINCOLN,MKZ 4DR SEDAN AWD/HYBRID,06,484,183,141,273,1701,122,63,36,78,105,100,111,154,155,61/39
LINCOLN,MKZ 4DR SEDAN FWD,06,484,183,141,273,1633,122,63,36,78,105,100,111,154,155,61/39
LINCOLN,NAVIGATOR 4DR SUV 4WD /ULTIMATE,07,529,200,189,302,2724,137,213,50,82,96,104,124,169,169,51/49
LINCOLN,NAVIGATOR L 4DR SUV 4WD,07,567,200,198,333,2833,137,252,50,82,96,104,132,169,169,51/49
LOTUS,EVORA 2DR COUPE RWD/IPS,09,434,N/A,122,258,1382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOTUS,EVORA S 2DR COUPE RWD,09,434,N/A,122,258,1436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MASERATI,GRANCABRIO 2DR CONV RWD /SPORT,09,488,192,135,294,1866,137,N/A,33,80,102,89,107,158,159,49/51
MASERATI,GRANTURISMO 2DR COUPE RWD S/S AUTOMATIC/MC ST,09,488,192,135,294,1880,137,57,33,80,102,89,107,158,159,49/51
MASERATI,QUATTROPORTE AUTOMATIC/EXECUTIVE GT/SPORT GT,04,505,189,144,305,1985,144,64,80,38,101,86,114,158,156,47/53
MAYBACH,MAYBACH 57 4DR SEDAN RWD,08,573,198,157,339,2735,158,74,41,84,118,100,133,166,169,N/A
MAYBACH,MAYBACH 57S 4DR SEDAN RWD,08,573,198,156,339,2735,158,74,41,84,118,100,133,166,169,N/A
MAYBACH,MAYBACH 62 4DR SEDAN RWD,03,616,198,157,383,2855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MAYBACH,MAYBACH 62 S 4DR SEDAN RWD,07,616,198,157,383,2855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MAZDA,5 4DR MINIVAN GS/GS CONVENIENCE/GT/GT LUXURY,11,459,175,162,275,1569,104,178,41,89,110,92,92,154,152,51/49
MAZDA,CX-7 4DR SUV AWD GS/GT,07,468,187,165,275,1818,106,156,34,83,115,98,95,161,162,51/49
MAZDA,CX-7 4DR SUV FWD GX,07,468,187,165,275,1588,106,156,34,83,115,98,95,161,162,58/42
MAZDA,CX-9 4DR SUV AWD GT,10,509,194,173,288,2056,125,178,37,89,121,108,113,166,165,58/42
MAZDA,CX-9 4DR SUV FWD GS,10,509,194,173,288,1959,125,178,37,89,121,108,113,166,165,55/45
MAZDA,MAZDA2 4 DR HATCHBACK GX/GS,11,395,169,148,249,1043,99,104,38,80,103,81,65,147,146,61/39
MAZDA,MAZDA3 4DR HATCH FWD GS/GT,09,451,176,147,264,1387,113,145,35,79,107,95,91,153,154,62/38
MAZDA,MAZDA3 4DR HATCH FWD GX/GS-SKY,09,451,176,147,264,1313,113,145,35,79,107,95,91,153,154,61/39
MAZDA,MAZDA3 4DR SEDAN FWD GT,09,460,176,147,264,1378,113,49,36,80,109,95,99,152,152,61/39
MAZDA,MAZDA3 4DR SEDAN FWD GX/GS/GS-SKY,09,460,176,147,264,1304,113,49,36,80,109,95,99,152,152,62/38
MAZDA,MAZDA3 MAZDASPEED3 4DR HATCH FWD,09,451,176,146,264,1461,113,145,35,79,107,95,91,153,154,62/38
MAZDA,MAZDA6 4DR SEDAN FWD GS/GT V6,09,494,184,147,279,1610,123,56,35,80,109,99,114,159,159,59/41
MAZDA,MAZDA6 4DR SEDAN FWD GS/GX-L/GT I4,09,494,184,147,279,1486,123,56,35,80,109,99,114,159,159,61/39
MAZDA,MX-5 2DR CONVERTIBLE RWD GX/GS/GT,06,399,172,125,233,1145,135,78,N/A,68,N/A,77,89,149,148,59/41
MCLAREN,MP4-12C,12,451,191,120,267,N/A,108,75,26,70,92,106,80,166,160,55/45
MERCEDES-BENZ,B CLASS B200/B200 TURBO 4DR WAGON FWD,06,427,178,160,278,1355,104,161,42,87,102,84,65,153,153,59/41
MERCEDES-BENZ,C-CLASS C250 4DR SEDAN AWD,08,458,177,144,276,1690,117,57,37,78,109,76,106,152,150,53/47
MERCEDES-BENZ,C-CLASS C250 4DR SEDAN RWD,08,458,177,144,276,1590,117,57,37,78,109,76,106,152,150,53/47
MERCEDES-BENZ,C-CLASS C250 COUPE 2DR,12,460,177,141,276,1550,135,50,32,81,101,78,106,151,151,53/47
MERCEDES-BENZ,C-CLASS C300 / C350 4DR SEDAN AWD,08,463,177,144,276,1695,117,57,37,78,109,76,110,152,150,53/47
MERCEDES-BENZ,C-CLASS C350 4DR SEDAN RWD,08,463,177,144,276,1600,117,57,37,78,109,76,110,152,150,53/47
MERCEDES-BENZ,C-CLASS C350 COUPE 2DR,12,460,177,141,276,1615,135,50,32,81,101,78,106,151,151,53/47
MERCEDES-BENZ,C-CLASS C63 AMG 4DR SEDAN AWD,10,472,177,144,276,1780,N/A,N/A,37,78,109,N/A,N/A,152,150,53/47
MERCEDES-BENZ,C-CLASS C63 AMG COUPE 2DR/BLACK SERIES,12,471,177,141,276,1730,N/A,N/A,32,81,101,N/A,N/A,151,151,53/47
MERCEDES-BENZ,CL CLASS CL 550 4MATIC 2 DR COUPE AWD,11,511,187,142,296,2120,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CL CLASS CL 600 2 DR COUPE RWD,11,511,187,142,296,2185,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CL CLASS CL 63 AMG 2 DR COUPE,11,511,187,142,296,2135,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CL CLASS CL 65 AMG 2 DR COUPE,11,511,187,142,296,2245,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CLS CLASS CLS 63 AMG 4DR SEDAN,12,494,188,142,287,1870,147,59,34,80,119,90,117,159,163,51/49
MERCEDES-BENZ,CLS CLASS CLS550 4MATIC 4DR SEDAN,12,494,188,142,287,1940,147,59,34,80,119,90,117,159,163,51/49
MERCEDES-BENZ,E CLASS E 350 2DR COUPE,10,470,179,139,276,1660,143,53,30,81,101,85,109,154,155,52/48
MERCEDES-BENZ,E CLASS E 350 4MATIC 4DR SEDAN AWD,10,487,185,147,287,1825,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 350 4MATIC WAGON AWD,11,490,185,152,287,1925,141,184,35,82,113,85,118,158,160,52/48
MERCEDES-BENZ,E CLASS E 350 CABRIOLET 2DR CONV,10,471,179,141,276,1785,144,86,30,81,115,86,109,153,152,52/48
MERCEDES-BENZ,E CLASS E 350BLUETEC 4DR SEDAN,10,487,185,147,287,1845,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 550 2DR COUPE,10,470,179,139,276,1795,143,53,30,81,101,85,109,154,155,52/48
MERCEDES-BENZ,E CLASS E 550 4MATIC 4DR SEDAN AWD,10,487,185,147,287,1880,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 550 CABRIOLET 2DR CONV,10,471,179,141,276,1840,144,86,30,81,115,86,109,153,152,52/48
MERCEDES-BENZ,E CLASS E 63 AMG 4DR SEDAN RWD,10,487,185,144,287,1840,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 63 AMG WAGON RWD,11,490,185,149,287,1945,141,184,35,82,113,85,118,158,160,52/48
MERCEDES-BENZ,G CLASS G550 4DR SUV 4WD,02,444,181,198,285,2500,148,169,48,93,149,77,82,154,152,N/A
MERCEDES-BENZ,GL CLASS GL350 BLUETECH 4MATIC 4DR SUV AWD,07,509,192,184,308,2545,124,220,43,88,109,87,115,166,166,54/46
MERCEDES-BENZ,GL CLASS GL550 4DR SUV AWD,07,509,192,184,308,2480,124,220,43,88,109,87,115,166,166,50/50
MERCEDES-BENZ,GLK CLASS GLK 350 4MATIC 5DR SUV 4WD,10,453,184,170,276,1940,127,164,42,83,120,81,96,157,160,50/50
MERCEDES-BENZ,GLK CLASS GLK 350 5DR SUV RWD,10,453,184,170,276,1804,127,164,42,83,120,81,96,157,160,52/48
MERCEDES-BENZ,M CLASS ML 350 4MATIC,12,480,193,180,292,2130,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,M CLASS ML 350 BLUETEC 4MATIC,12,480,193,180,292,2175,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,M CLASS ML 550 4MATIC,12,480,193,180,292,2288,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,M CLASS ML 63 AMG,12,480,193,180,292,2345,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,R CLASS R350 4MATIC4 DR SUV,11,516,192,168,322,2230,133,214,39,90,116,92,102,165,166,52/48
MERCEDES-BENZ,R CLASS R350 BLUETEC 4MATIC4 DR SUV,11,516,192,168,322,2338,133,214,39,90,116,92,102,165,166,52/48
MERCEDES-BENZ,S CLASS S350 BLUETEC 4MATIC 4DR SEDAN AWD,06,521,187,147,317,2130,139,63,40,82,109,87,119,159,159,52/48
MERCEDES-BENZ,S CLASS S400 HYBRID 4DR SEDAN RWD,08,521,187,147,317,2020,139,63,40,82,109,87,119,159,159,52/48
MERCEDES-BENZ,S CLASS S550 4MATIC 4DR SEDAN AWD LONG WHEELB,06,521,187,147,317,2095,139,63,40,82,109,87,119,159,159,52/48
MERCEDES-BENZ,S CLASS S550 4MATIC 4DR SEDAN AWD SHORT WHEEL,08,510,187,147,304,2075,137,62,39,81,109,87,119,159,159,52/48
MERCEDES-BENZ,S CLASS S600 4DR SEDAN RWD,06,521,187,147,317,2210,139,63,40,82,109,87,119,159,159,52/48
MERCEDES-BENZ,S CLASS S63 AMG 4DR SEDAN RWD,06,521,187,149,317,2170,139,63,40,82,109,87,119,159,159,52/48
MERCEDES-BENZ,S CLASS S65 AMG 4DR SEDAN RWD,06,521,187,147,317,2275,139,63,40,82,109,87,119,159,159,52/48
MERCEDES-BENZ,SL CLASS SL550 2DR CONVERTIBLE,09,456,182,130,256,1915,151,82,30,75,107,99,102,156,155,50/50
MERCEDES-BENZ,SL CLASS SL63 AMG 2DR CONVERTIBLE,09,461,182,130,256,1995,154,82,30,75,107,102,102,157,154,50/50
MERCEDES-BENZ,SLK CLASS SLK 350 CONVERTIBLE,11,413,181,130,243,1540,152,67,N/A,78,118,87,84,156,157,50/50
MERCEDES-BENZ,SLS AMG 2DR COUPE,10,464,194,126,268,1695,186,74,26,76,126,94,102,168,165,52/48
MERCEDES-BENZ,SLS AMG ROADSTER 2DR CONVERTIBLE,12,464,194,126,268,1735,186,N/A,N/A,76,N/A,94,102,168,165,52/48
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB HIGH ROOF,08,591,199,273,367,2410,79,341,60,118,164,100,124,172,174,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB STANDARD ROOF,08,591,199,245,367,2380,79,341,60,118,164,100,124,172,174,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG HIGH ROOF,08,735,199,273,433,2650,79,485,60,118,164,100,201,172,174,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG SUPER HIGH ROOF,08,735,199,297,433,2685,79,485,60,118,164,100,201,172,174,N/A
